record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,active_source,mains_voltage,generator_voltage,transfer_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,voltage_deviation_pct,temperature_change_c_per_hour,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
352942,2025-06-25T01:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.953717,-0.300706,0.433884,-0.900969,MAINS,231.74,0,NORMAL,CLOSED,26.21,false,false,0.76,-0.2,0,,NORMAL,0
352949,2025-06-25T01:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.94693,-0.321439,0.433884,-0.900969,MAINS,230.23,0,NORMAL,CLOSED,27.75,false,false,0.1,1.19,0,,NORMAL,0
352956,2025-06-25T01:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.939693,-0.34202,0.433884,-0.900969,MAINS,230.26,0,NORMAL,CLOSED,27.58,false,false,0.11,-0.52,0,,NORMAL,0
352963,2025-06-25T01:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.932008,-0.362438,0.433884,-0.900969,MAINS,232.15,0,NORMAL,CLOSED,27.61,false,false,0.93,0.59,0,,NORMAL,0
352970,2025-06-25T02:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.92388,-0.382683,0.433884,-0.900969,MAINS,231.2,0,NORMAL,CLOSED,27.29,false,false,0.52,1.1,0,,NORMAL,0
352977,2025-06-25T02:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.915311,-0.402747,0.433884,-0.900969,MAINS,233.38,0,NORMAL,CLOSED,27.02,false,false,1.47,-0.21,0,,NORMAL,0
352984,2025-06-25T02:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.906308,-0.422618,0.433884,-0.900969,MAINS,230.31,0,NORMAL,CLOSED,27.29,false,false,0.14,0.68,0,,NORMAL,0
352991,2025-06-25T02:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.896873,-0.442289,0.433884,-0.900969,MAINS,231.4,0,NORMAL,CLOSED,27.37,false,false,0.61,0,0,,NORMAL,0
352998,2025-06-25T02:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.887011,-0.461749,0.433884,-0.900969,MAINS,231.15,0,NORMAL,CLOSED,27.13,false,false,0.5,-0.36,0,,NORMAL,0
353005,2025-06-25T02:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.876727,-0.480989,0.433884,-0.900969,MAINS,231.91,0,NORMAL,CLOSED,26.76,false,false,0.83,-0.45,0,,NORMAL,0
353012,2025-06-25T02:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.866025,-0.5,0.433884,-0.900969,MAINS,229.79,0,NORMAL,CLOSED,27.44,false,false,0.09,0.24,0,,NORMAL,0
353019,2025-06-25T02:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.854912,-0.518773,0.433884,-0.900969,MAINS,230.74,0,NORMAL,CLOSED,27.03,false,false,0.32,0.03,0,,NORMAL,0
353026,2025-06-25T02:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.843391,-0.5373,0.433884,-0.900969,MAINS,231.54,0,NORMAL,CLOSED,26.73,false,false,0.67,0.52,0,,NORMAL,0
353033,2025-06-25T02:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.83147,-0.55557,0.433884,-0.900969,MAINS,230.5,0,NORMAL,CLOSED,26.57,false,false,0.22,-1.18,0,,NORMAL,0
353040,2025-06-25T02:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.819152,-0.573576,0.433884,-0.900969,MAINS,230.3,0,NORMAL,CLOSED,26.17,false,false,0.13,-1.41,0,,NORMAL,0
353047,2025-06-25T02:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.806445,-0.59131,0.433884,-0.900969,MAINS,231.65,0,NORMAL,CLOSED,27.64,false,false,0.72,0.03,0,,NORMAL,0
353054,2025-06-25T03:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.793353,-0.608761,0.433884,-0.900969,MAINS,232.11,0,NORMAL,CLOSED,26.64,false,false,0.92,-0.65,0,,NORMAL,0
353061,2025-06-25T03:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.779884,-0.625923,0.433884,-0.900969,MAINS,231.36,0,NORMAL,CLOSED,26.62,false,false,0.59,-0.4,0,,NORMAL,0
353068,2025-06-25T03:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.766044,-0.642788,0.433884,-0.900969,MAINS,231.04,0,NORMAL,CLOSED,26.98,false,false,0.45,-0.31,0,,NORMAL,0
353075,2025-06-25T03:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.75184,-0.659346,0.433884,-0.900969,MAINS,230.59,0,NORMAL,CLOSED,26.97,false,false,0.26,-0.4,0,,NORMAL,0
353082,2025-06-25T03:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.737277,-0.67559,0.433884,-0.900969,MAINS,230.61,0,NORMAL,CLOSED,27.08,false,false,0.27,-0.05,0,,NORMAL,0
353089,2025-06-25T03:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.722364,-0.691513,0.433884,-0.900969,MAINS,231.89,0,NORMAL,CLOSED,26.74,false,false,0.82,-0.02,0,,NORMAL,0
353096,2025-06-25T03:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.707107,-0.707107,0.433884,-0.900969,MAINS,230.46,0,NORMAL,CLOSED,27.11,false,false,0.2,-0.33,0,,NORMAL,0
353103,2025-06-25T03:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.691513,-0.722364,0.433884,-0.900969,MAINS,232.65,0,NORMAL,CLOSED,27.84,false,false,1.15,0.81,0,,NORMAL,0
353110,2025-06-25T03:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.67559,-0.737277,0.433884,-0.900969,MAINS,232.8,0,NORMAL,CLOSED,27.13,false,false,1.22,0.4,0,,NORMAL,0
353117,2025-06-25T03:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.659346,-0.75184,0.433884,-0.900969,MAINS,231.62,0,NORMAL,CLOSED,27.82,false,false,0.7,1.25,0,,NORMAL,0
353124,2025-06-25T03:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.642788,-0.766044,0.433884,-0.900969,MAINS,231.6,0,NORMAL,CLOSED,26.57,false,false,0.69,0.4,0,,NORMAL,0
353131,2025-06-25T03:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.625923,-0.779884,0.433884,-0.900969,MAINS,231.52,0,NORMAL,CLOSED,27.52,false,false,0.66,-0.12,0,,NORMAL,0
353138,2025-06-25T04:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.608761,-0.793353,0.433884,-0.900969,MAINS,230.24,0,NORMAL,CLOSED,27.04,false,false,0.11,0.4,0,,NORMAL,0
353145,2025-06-25T04:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.59131,-0.806445,0.433884,-0.900969,MAINS,230.73,0,NORMAL,CLOSED,26.23,false,false,0.32,-0.39,0,,NORMAL,0
353152,2025-06-25T04:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.573576,-0.819152,0.433884,-0.900969,MAINS,229.98,0,NORMAL,CLOSED,26.59,false,false,0.01,-0.39,0,,NORMAL,0
353159,2025-06-25T04:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.55557,-0.83147,0.433884,-0.900969,MAINS,232.67,0,NORMAL,CLOSED,27.13,false,false,1.16,0.16,0,,NORMAL,0
353166,2025-06-25T04:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.5373,-0.843391,0.433884,-0.900969,MAINS,231.43,0,NORMAL,CLOSED,26.89,false,false,0.62,-0.19,0,,NORMAL,0
353173,2025-06-25T04:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.518773,-0.854912,0.433884,-0.900969,MAINS,231.56,0,NORMAL,CLOSED,27.2,false,false,0.68,0.46,0,,NORMAL,0
353180,2025-06-25T04:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.5,-0.866025,0.433884,-0.900969,MAINS,231.13,0,NORMAL,CLOSED,26.44,false,false,0.49,-0.67,0,,NORMAL,0
353187,2025-06-25T04:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.480989,-0.876727,0.433884,-0.900969,MAINS,230.78,0,NORMAL,CLOSED,27.33,false,false,0.34,-0.51,0,,NORMAL,0
353194,2025-06-25T04:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.461749,-0.887011,0.433884,-0.900969,MAINS,231.72,0,NORMAL,CLOSED,26.6,false,false,0.75,-0.53,0,,NORMAL,0
353201,2025-06-25T04:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.442289,-0.896873,0.433884,-0.900969,MAINS,230.48,0,NORMAL,CLOSED,26.62,false,false,0.21,-1.2,0,,NORMAL,0
353208,2025-06-25T04:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.422618,-0.906308,0.433884,-0.900969,MAINS,230.86,0,NORMAL,CLOSED,27.2,false,false,0.37,0.63,0,,NORMAL,0
353215,2025-06-25T04:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.402747,-0.915311,0.433884,-0.900969,MAINS,231.78,0,NORMAL,CLOSED,26.56,false,false,0.77,-0.96,0,,NORMAL,0
353222,2025-06-25T05:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.382683,-0.92388,0.433884,-0.900969,MAINS,230.21,0,NORMAL,CLOSED,26.36,false,false,0.09,-0.68,0,,NORMAL,0
353229,2025-06-25T05:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.362438,-0.932008,0.433884,-0.900969,MAINS,231.21,0,NORMAL,CLOSED,27.27,false,false,0.53,1.04,0,,NORMAL,0
353236,2025-06-25T05:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.34202,-0.939693,0.433884,-0.900969,MAINS,233.72,0,NORMAL,CLOSED,27.1,false,false,1.62,0.51,0,,NORMAL,0
353243,2025-06-25T05:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.321439,-0.94693,0.433884,-0.900969,MAINS,231.47,0,NORMAL,CLOSED,27.21,false,false,0.64,0.08,0,,NORMAL,0
353250,2025-06-25T05:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.300706,-0.953717,0.433884,-0.900969,MAINS,230.66,0,NORMAL,CLOSED,26.73,false,false,0.29,-0.16,0,,NORMAL,0
353257,2025-06-25T05:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.279829,-0.96005,0.433884,-0.900969,MAINS,231.4,0,NORMAL,CLOSED,27.89,false,false,0.61,0.69,0,,NORMAL,0
353264,2025-06-25T05:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.258819,-0.965926,0.433884,-0.900969,MAINS,231.18,0,NORMAL,CLOSED,27.23,false,false,0.51,0.79,0,,NORMAL,0
353271,2025-06-25T05:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.237686,-0.971342,0.433884,-0.900969,MAINS,230.34,0,NORMAL,CLOSED,27.49,false,false,0.15,0.16,0,,NORMAL,0
353278,2025-06-25T05:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.21644,-0.976296,0.433884,-0.900969,MAINS,231.07,0,NORMAL,CLOSED,26.41,false,false,0.47,-0.19,0,,NORMAL,0
353285,2025-06-25T05:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.19509,-0.980785,0.433884,-0.900969,MAINS,232.33,0,NORMAL,CLOSED,26.63,false,false,1.01,0.01,0,,NORMAL,0
353292,2025-06-25T05:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,MAINS_SUPPLY,0.173648,-0.984808,0.433884,-0.900969,MAINS,231.54,0,NORMAL,CLOSED,27.12,false,false,0.67,-0.08,0,,NORMAL,0
353299,2025-06-25T05:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.152123,-0.988362,0.433884,-0.900969,GENERATOR,0,230.83,NORMAL,CLOSED,26.72,false,false,0.36,0.16,0,,NORMAL,0
353306,2025-06-25T06:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.130526,-0.991445,0.433884,-0.900969,GENERATOR,0,229.23,NORMAL,CLOSED,27.11,false,false,0.34,0.75,0,,NORMAL,0
353313,2025-06-25T06:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.108867,-0.994056,0.433884,-0.900969,GENERATOR,0,231.11,NORMAL,CLOSED,26.96,false,false,0.48,-0.31,0,,NORMAL,0
353320,2025-06-25T06:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.087156,-0.996195,0.433884,-0.900969,GENERATOR,0,229.63,NORMAL,CLOSED,26.99,false,false,0.16,-0.11,0,,NORMAL,0
353327,2025-06-25T06:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.065403,-0.997859,0.433884,-0.900969,GENERATOR,0,231.15,NORMAL,CLOSED,26.71,false,false,0.5,-0.5,0,,NORMAL,0
353334,2025-06-25T06:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.043619,-0.999048,0.433884,-0.900969,GENERATOR,0,229.37,NORMAL,CLOSED,27.25,false,false,0.28,0.52,0,,NORMAL,0
353341,2025-06-25T06:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0.021815,-0.999762,0.433884,-0.900969,GENERATOR,0,230.43,NORMAL,CLOSED,27.47,false,false,0.19,-0.42,0,,NORMAL,0
353348,2025-06-25T06:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,0,-1,0.433884,-0.900969,GENERATOR,0,229.4,NORMAL,CLOSED,27.55,false,false,0.26,0.32,0,,NORMAL,0
353355,2025-06-25T06:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.021815,-0.999762,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,26.52,false,false,0.19,-0.97,0,,NORMAL,0
353362,2025-06-25T06:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.043619,-0.999048,0.433884,-0.900969,GENERATOR,0,230.62,NORMAL,CLOSED,26.88,false,false,0.27,0.47,0,,NORMAL,0
353369,2025-06-25T06:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.065403,-0.997859,0.433884,-0.900969,GENERATOR,0,230.35,NORMAL,CLOSED,26.61,false,false,0.15,-0.02,0,,NORMAL,0
353376,2025-06-25T06:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.087156,-0.996195,0.433884,-0.900969,GENERATOR,0,230.2,NORMAL,CLOSED,26.66,false,false,0.09,-0.46,0,,NORMAL,0
353383,2025-06-25T06:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.108867,-0.994056,0.433884,-0.900969,GENERATOR,0,229.54,NORMAL,CLOSED,26.41,false,false,0.2,-0.31,0,,NORMAL,0
353390,2025-06-25T07:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.130526,-0.991445,0.433884,-0.900969,GENERATOR,0,231.23,NORMAL,CLOSED,26.97,false,false,0.53,-0.14,0,,NORMAL,0
353397,2025-06-25T07:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.152123,-0.988362,0.433884,-0.900969,GENERATOR,0,229.48,NORMAL,CLOSED,26.25,false,false,0.23,-0.71,0,,NORMAL,0
353404,2025-06-25T07:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.173648,-0.984808,0.433884,-0.900969,GENERATOR,0,230.87,NORMAL,CLOSED,26.64,false,false,0.38,-0.35,0,,NORMAL,0
353411,2025-06-25T07:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.19509,-0.980785,0.433884,-0.900969,GENERATOR,0,230.58,NORMAL,CLOSED,26.28,false,false,0.25,-0.43,0,,NORMAL,0
353418,2025-06-25T07:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.21644,-0.976296,0.433884,-0.900969,GENERATOR,0,231.85,NORMAL,CLOSED,26.78,false,false,0.81,-0.47,0,,NORMAL,0
353425,2025-06-25T07:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.237686,-0.971342,0.433884,-0.900969,GENERATOR,0,228.61,NORMAL,CLOSED,27.12,false,false,0.61,-0.35,0,,NORMAL,0
353432,2025-06-25T07:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.258819,-0.965926,0.433884,-0.900969,GENERATOR,0,228.79,NORMAL,CLOSED,27.21,false,false,0.53,-0.34,0,,NORMAL,0
353439,2025-06-25T07:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.279829,-0.96005,0.433884,-0.900969,GENERATOR,0,229.56,NORMAL,CLOSED,26.76,false,false,0.19,0.24,0,,NORMAL,0
353446,2025-06-25T07:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.300706,-0.953717,0.433884,-0.900969,GENERATOR,0,230.1,NORMAL,CLOSED,26.84,false,false,0.04,-0.04,0,,NORMAL,0
353453,2025-06-25T07:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.321439,-0.94693,0.433884,-0.900969,GENERATOR,0,228.71,NORMAL,CLOSED,27.27,false,false,0.56,0.66,0,,NORMAL,0
353460,2025-06-25T07:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.34202,-0.939693,0.433884,-0.900969,GENERATOR,0,229.68,NORMAL,CLOSED,26.17,false,false,0.14,-0.49,0,,NORMAL,0
353467,2025-06-25T07:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.362438,-0.932008,0.433884,-0.900969,GENERATOR,0,229.95,NORMAL,CLOSED,28.02,false,false,0.02,1.61,0,,NORMAL,0
353474,2025-06-25T08:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.382683,-0.92388,0.433884,-0.900969,GENERATOR,0,229.81,NORMAL,CLOSED,27.65,false,false,0.08,0.68,0,,NORMAL,0
353481,2025-06-25T08:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.402747,-0.915311,0.433884,-0.900969,GENERATOR,0,229.74,NORMAL,CLOSED,27.02,false,false,0.11,0.77,0,,NORMAL,0
353488,2025-06-25T08:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.422618,-0.906308,0.433884,-0.900969,GENERATOR,0,229.25,NORMAL,CLOSED,26.62,false,false,0.33,-0.02,0,,NORMAL,0
353495,2025-06-25T08:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.442289,-0.896873,0.433884,-0.900969,GENERATOR,0,231.81,NORMAL,CLOSED,27.25,false,false,0.79,0.97,0,,NORMAL,0
353502,2025-06-25T08:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.461749,-0.887011,0.433884,-0.900969,GENERATOR,0,231.16,NORMAL,CLOSED,26.74,false,false,0.5,-0.04,0,,NORMAL,0
353509,2025-06-25T08:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.480989,-0.876727,0.433884,-0.900969,GENERATOR,0,229.82,NORMAL,CLOSED,27.28,false,false,0.08,0.16,0,,NORMAL,0
353516,2025-06-25T08:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.5,-0.866025,0.433884,-0.900969,GENERATOR,0,229.86,NORMAL,CLOSED,27.11,false,false,0.06,-0.1,0,,NORMAL,0
353523,2025-06-25T08:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.518773,-0.854912,0.433884,-0.900969,GENERATOR,0,230.95,NORMAL,CLOSED,27.24,false,false,0.41,0.48,0,,NORMAL,0
353530,2025-06-25T08:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.5373,-0.843391,0.433884,-0.900969,GENERATOR,0,230.41,NORMAL,CLOSED,27.28,false,false,0.18,0.44,0,,NORMAL,0
353537,2025-06-25T08:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.55557,-0.83147,0.433884,-0.900969,GENERATOR,0,229.85,NORMAL,CLOSED,27,false,false,0.07,-0.27,0,,NORMAL,0
353544,2025-06-25T08:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.573576,-0.819152,0.433884,-0.900969,GENERATOR,0,229.03,NORMAL,CLOSED,27.53,false,false,0.42,1.36,0,,NORMAL,0
353551,2025-06-25T08:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.59131,-0.806445,0.433884,-0.900969,GENERATOR,0,228.86,NORMAL,CLOSED,27.5,false,false,0.5,-0.52,0,,NORMAL,0
353558,2025-06-25T09:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.608761,-0.793353,0.433884,-0.900969,GENERATOR,0,229.45,NORMAL,CLOSED,27.73,false,false,0.24,0.08,0,,NORMAL,0
353565,2025-06-25T09:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.625923,-0.779884,0.433884,-0.900969,GENERATOR,0,230.36,NORMAL,CLOSED,27.1,false,false,0.15,0.08,0,,NORMAL,0
353572,2025-06-25T09:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.642788,-0.766044,0.433884,-0.900969,GENERATOR,0,231.59,NORMAL,CLOSED,26.41,false,false,0.69,-0.21,0,,NORMAL,0
353579,2025-06-25T09:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.659346,-0.75184,0.433884,-0.900969,GENERATOR,0,228.59,NORMAL,CLOSED,26.6,false,false,0.61,-0.65,0,,NORMAL,0
353586,2025-06-25T09:20:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.67559,-0.737277,0.433884,-0.900969,GENERATOR,0,229.94,NORMAL,CLOSED,27.84,false,false,0.02,1.1,0,,NORMAL,0
353593,2025-06-25T09:25:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.691513,-0.722364,0.433884,-0.900969,GENERATOR,0,230.67,NORMAL,CLOSED,25.87,false,false,0.29,-1.41,0,,NORMAL,0
353600,2025-06-25T09:30:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.707107,-0.707107,0.433884,-0.900969,GENERATOR,0,231.65,NORMAL,CLOSED,26.72,false,false,0.72,-0.39,0,,NORMAL,0
353607,2025-06-25T09:35:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.722364,-0.691513,0.433884,-0.900969,GENERATOR,0,227.15,NORMAL,CLOSED,26.76,false,false,1.24,-0.48,0,,NORMAL,0
353614,2025-06-25T09:40:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.737277,-0.67559,0.433884,-0.900969,GENERATOR,0,230.27,NORMAL,CLOSED,26.73,false,false,0.12,-0.55,0,,NORMAL,0
353621,2025-06-25T09:45:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.75184,-0.659346,0.433884,-0.900969,GENERATOR,0,229.72,NORMAL,CLOSED,26.86,false,false,0.12,-0.14,0,,NORMAL,0
353628,2025-06-25T09:50:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.766044,-0.642788,0.433884,-0.900969,GENERATOR,0,229.8,NORMAL,CLOSED,27.48,false,false,0.09,-0.05,0,,NORMAL,0
353635,2025-06-25T09:55:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.779884,-0.625923,0.433884,-0.900969,GENERATOR,0,230.24,NORMAL,CLOSED,26.81,false,false,0.1,-0.69,0,,NORMAL,0
353642,2025-06-25T10:00:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.793353,-0.608761,0.433884,-0.900969,GENERATOR,0,230.56,NORMAL,CLOSED,27.15,false,false,0.24,-0.58,0,,NORMAL,0
353649,2025-06-25T10:05:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.806445,-0.59131,0.433884,-0.900969,GENERATOR,0,231.45,NORMAL,CLOSED,26.43,false,false,0.63,-0.67,0,,NORMAL,0
353656,2025-06-25T10:10:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.819152,-0.573576,0.433884,-0.900969,GENERATOR,0,229.59,NORMAL,CLOSED,27.22,false,false,0.18,0.81,0,,NORMAL,0
353663,2025-06-25T10:15:00Z,E01-GELA,ATS-01,ATS,Main Power Room,TEST,GENERATOR_SUPPLY,-0.83147,-0.55557,0.433884,-0.900969,GENERATOR,0,230.15,NORMAL,CLOSED,27.24,false,false,0.06,0.64,0,,NORMAL,0
