record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_L1,voltage_L2,voltage_L3,current_L1,current_L2,current_L3,fuel_level_pct,frequency_hz,running_status,breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
309401,2025-06-03T11:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.953717,-0.300706,0.974928,-0.222521,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.4,false,false,0,0,0,0.29,0,0,0,,0,,NORMAL,0
309408,2025-06-03T11:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.96005,-0.279829,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.16,false,false,0,0,0,0.81,0,0,0,,0,,NORMAL,0
309415,2025-06-03T11:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.965926,-0.258819,0.974928,-0.222521,0,0,0,0,0,0,88,0,STANDBY,OPEN,27.6,false,false,0,0,0,0.06,0,0,0,,0,,NORMAL,0
309422,2025-06-03T11:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.971342,-0.237686,0.974928,-0.222521,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,27.37,false,false,0,0,0,-0.26,0,0,0,,0,,NORMAL,0
309429,2025-06-03T11:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.976296,-0.21644,0.974928,-0.222521,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,28.44,false,false,0,0,0,0.09,0,0,0,,0,,NORMAL,0
309436,2025-06-03T11:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.980785,-0.19509,0.974928,-0.222521,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.23,false,false,0,0,0,0.43,0,0,0,,0,,NORMAL,0
309443,2025-06-03T11:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.984808,-0.173648,0.974928,-0.222521,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.16,false,false,0,0,0,0.52,0,0,0,,0,,NORMAL,0
309450,2025-06-03T11:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.988362,-0.152123,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.68,false,false,0,0,0,-0.07,0,0,0,,0,,NORMAL,0
309457,2025-06-03T12:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.991445,-0.130526,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.32,false,false,0,0,0,-0.51,0,0,0,,0,,NORMAL,0
309464,2025-06-03T12:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.994056,-0.108867,0.974928,-0.222521,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,27.94,false,false,0,0,0,-0.51,0,0,0,,0,,NORMAL,0
309471,2025-06-03T12:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.996195,-0.087156,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.36,false,false,0,0,0,0.28,0,0,0,,0,,NORMAL,0
309478,2025-06-03T12:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.997859,-0.065403,0.974928,-0.222521,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.06,false,false,0,0,0,0.34,0,0,0,,0,,NORMAL,0
309485,2025-06-03T12:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.999048,-0.043619,0.974928,-0.222521,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.23,false,false,0,0,0,-1.17,0,0,0,,0,,NORMAL,0
309492,2025-06-03T12:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.999762,-0.021815,0.974928,-0.222521,0,0,0,0,0,0,88.14,0,STANDBY,OPEN,28.18,false,false,0,0,0,0.02,0,0,0,,0,,NORMAL,0
309499,2025-06-03T12:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-1,0,0.974928,-0.222521,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.65,false,false,0,0,0,1.05,0,0,0,,0,,NORMAL,0
309506,2025-06-03T12:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.999762,0.021815,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.87,false,false,0,0,0,0.5,0,0,0,,0,,NORMAL,0
309513,2025-06-03T12:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.999048,0.043619,0.974928,-0.222521,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,28.18,false,false,0,0,0,-0.26,0,0,0,,0,,NORMAL,0
309520,2025-06-03T12:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.997859,0.065403,0.974928,-0.222521,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,28.09,false,false,0,0,0,-0.14,0,0,0,,0,,NORMAL,0
309527,2025-06-03T12:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.996195,0.087156,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28,false,false,0,0,0,-0.16,0,0,0,,0,,NORMAL,0
309534,2025-06-03T12:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.994056,0.108867,0.974928,-0.222521,0,0,0,0,0,0,88,0,STANDBY,OPEN,27.79,false,false,0,0,0,-0.89,0,0,0,,0,,NORMAL,0
309541,2025-06-03T13:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.991445,0.130526,0.974928,-0.222521,0,0,0,0,0,0,88.07,0,STANDBY,OPEN,27.18,false,false,0,0,0,-0.14,0,0,0,,0,,NORMAL,0
309548,2025-06-03T13:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.988362,0.152123,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.14,false,false,0,0,0,0.2,0,0,0,,0,,NORMAL,0
309555,2025-06-03T13:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.984808,0.173648,0.974928,-0.222521,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,27.95,false,false,0,0,0,-0.41,0,0,0,,0,,NORMAL,0
309562,2025-06-03T13:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.980785,0.19509,0.974928,-0.222521,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,27.84,false,false,0,0,0,-0.22,0,0,0,,0,,NORMAL,0
309569,2025-06-03T13:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.976296,0.21644,0.974928,-0.222521,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.2,false,false,0,0,0,0.97,0,0,0,,0,,NORMAL,0
309576,2025-06-03T13:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.971342,0.237686,0.974928,-0.222521,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,27.89,false,false,0,0,0,-0.29,0,0,0,,0,,NORMAL,0
309583,2025-06-03T13:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.965926,0.258819,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.24,false,false,0,0,0,-0.41,0,0,0,,0,,NORMAL,0
309590,2025-06-03T13:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.96005,0.279829,0.974928,-0.222521,0,0,0,0,0,0,87.87,0,STANDBY,OPEN,27.54,false,false,0,0,0,-0.33,0,0,0,,0,,NORMAL,0
309597,2025-06-03T13:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.953717,0.300706,0.974928,-0.222521,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,28.78,false,false,0,0,0,0.6,0,0,0,,0,,NORMAL,0
309604,2025-06-03T13:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.94693,0.321439,0.974928,-0.222521,0,0,0,0,0,0,88.1,0,STANDBY,OPEN,28.57,false,false,0,0,0,0.48,0,0,0,,0,,NORMAL,0
309611,2025-06-03T13:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.939693,0.34202,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.65,false,false,0,0,0,-0.35,0,0,0,,0,,NORMAL,0
309618,2025-06-03T13:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.932008,0.362438,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.97,false,false,0,0,0,0.18,0,0,0,,0,,NORMAL,0
309625,2025-06-03T14:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.92388,0.382683,0.974928,-0.222521,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,28.36,false,false,0,0,0,1.18,0,0,0,,0,,NORMAL,0
309632,2025-06-03T14:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.915311,0.402747,0.974928,-0.222521,0,0,0,0,0,0,87.72,0,STANDBY,OPEN,28.24,false,false,0,0,0,0.1,0,0,0,,0,,NORMAL,0
309639,2025-06-03T14:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.906308,0.422618,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.84,false,false,0,0,0,-0.11,0,0,0,,0,,NORMAL,0
309646,2025-06-03T14:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.896873,0.442289,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.01,false,false,0,0,0,0.17,0,0,0,,0,,NORMAL,0
309653,2025-06-03T14:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.887011,0.461749,0.974928,-0.222521,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,27.64,false,false,0,0,0,-0.56,0,0,0,,0,,NORMAL,0
309660,2025-06-03T14:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.876727,0.480989,0.974928,-0.222521,0,0,0,0,0,0,87.92,0,STANDBY,OPEN,28.31,false,false,0,0,0,0.42,0,0,0,,0,,NORMAL,0
309667,2025-06-03T14:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,27.68,false,false,0,0,0,-0.56,0,0,0,,0,,NORMAL,0
309674,2025-06-03T14:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.854912,0.518773,0.974928,-0.222521,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.39,false,false,0,0,0,-0.15,0,0,0,,0,,NORMAL,0
309681,2025-06-03T14:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.843391,0.5373,0.974928,-0.222521,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.73,false,false,0,0,0,-1.05,0,0,0,,0,,NORMAL,0
309688,2025-06-03T14:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.83147,0.55557,0.974928,-0.222521,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,27.92,false,false,0,0,0,-0.65,0,0,0,,0,,NORMAL,0
309695,2025-06-03T14:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.819152,0.573576,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.67,false,false,0,0,0,0.02,0,0,0,,0,,NORMAL,0
309702,2025-06-03T14:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.806445,0.59131,0.974928,-0.222521,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,28.76,false,false,0,0,0,0.79,0,0,0,,0,,NORMAL,0
309709,2025-06-03T15:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.793353,0.608761,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.27,false,false,0,0,0,-1.09,0,0,0,,0,,NORMAL,0
309716,2025-06-03T15:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.779884,0.625923,0.974928,-0.222521,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,28.05,false,false,0,0,0,-0.19,0,0,0,,0,,NORMAL,0
309723,2025-06-03T15:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.766044,0.642788,0.974928,-0.222521,0,0,0,0,0,0,88.11,0,STANDBY,OPEN,28.6,false,false,0,0,0,0.76,0,0,0,,0,,NORMAL,0
309730,2025-06-03T15:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.75184,0.659346,0.974928,-0.222521,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.37,false,false,0,0,0,0.36,0,0,0,,0,,NORMAL,0
309737,2025-06-03T15:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.737277,0.67559,0.974928,-0.222521,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.2,false,false,0,0,0,-0.44,0,0,0,,0,,NORMAL,0
309744,2025-06-03T15:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.722364,0.691513,0.974928,-0.222521,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,28.03,false,false,0,0,0,-0.28,0,0,0,,0,,NORMAL,0
309751,2025-06-03T15:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.707107,0.707107,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.68,false,false,0,0,0,0,0,0,0,,0,,NORMAL,0
309758,2025-06-03T15:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.691513,0.722364,0.974928,-0.222521,0,0,0,0,0,0,88.22,0,STANDBY,OPEN,26.5,false,false,0,0,0,-0.89,0,0,0,,0,,NORMAL,0
309765,2025-06-03T15:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.67559,0.737277,0.974928,-0.222521,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,28.3,false,false,0,0,0,0.57,0,0,0,,0,,NORMAL,0
309772,2025-06-03T15:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.659346,0.75184,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.3,false,false,0,0,0,-0.62,0,0,0,,0,,NORMAL,0
309779,2025-06-03T15:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.642788,0.766044,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,27.48,false,false,0,0,0,-0.19,0,0,0,,0,,NORMAL,0
309786,2025-06-03T15:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.625923,0.779884,0.974928,-0.222521,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.65,false,false,0,0,0,-0.11,0,0,0,,0,,NORMAL,0
309793,2025-06-03T16:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.608761,0.793353,0.974928,-0.222521,0,0,0,0,0,0,88.06,0,STANDBY,OPEN,28.51,false,false,0,0,0,1.24,0,0,0,,0,,NORMAL,0
309800,2025-06-03T16:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.59131,0.806445,0.974928,-0.222521,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.09,false,false,0,0,0,0.04,0,0,0,,0,,NORMAL,0
309807,2025-06-03T16:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.573576,0.819152,0.974928,-0.222521,0,0,0,0,0,0,87.89,0,STANDBY,OPEN,27.77,false,false,0,0,0,-0.83,0,0,0,,0,,NORMAL,0
309814,2025-06-03T16:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.55557,0.83147,0.974928,-0.222521,0,0,0,0,0,0,88.01,0,STANDBY,OPEN,28.16,false,false,0,0,0,-0.21,0,0,0,,0,,NORMAL,0
309821,2025-06-03T16:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.5373,0.843391,0.974928,-0.222521,0,0,0,0,0,0,88.18,0,STANDBY,OPEN,28.01,false,false,0,0,0,0.81,0,0,0,,0,,NORMAL,0
309828,2025-06-03T16:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.518773,0.854912,0.974928,-0.222521,0,0,0,0,0,0,88.12,0,STANDBY,OPEN,27.43,false,false,0,0,0,-0.6,0,0,0,,0,,NORMAL,0
309835,2025-06-03T16:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.5,0.866025,0.974928,-0.222521,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.49,false,false,0,0,0,-0.19,0,0,0,,0,,NORMAL,0
309842,2025-06-03T16:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.480989,0.876727,0.974928,-0.222521,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,27.29,false,false,0,0,0,0.79,0,0,0,,0,,NORMAL,0
309849,2025-06-03T16:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.461749,0.887011,0.974928,-0.222521,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,28.55,false,false,0,0,0,0.25,0,0,0,,0,,NORMAL,0
309856,2025-06-03T16:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.442289,0.896873,0.974928,-0.222521,0,0,0,0,0,0,87.98,0,STANDBY,OPEN,28.51,false,false,0,0,0,1.21,0,0,0,,0,,NORMAL,0
309863,2025-06-03T16:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.422618,0.906308,0.974928,-0.222521,0,0,0,0,0,0,87.81,0,STANDBY,OPEN,28.91,false,false,0,0,0,1.43,0,0,0,,0,,NORMAL,0
309870,2025-06-03T16:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.402747,0.915311,0.974928,-0.222521,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,27.12,false,false,0,0,0,-1.53,0,0,0,,0,,NORMAL,0
309877,2025-06-03T17:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.382683,0.92388,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,28.12,false,false,0,0,0,-0.39,0,0,0,,0,,NORMAL,0
309884,2025-06-03T17:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.362438,0.932008,0.974928,-0.222521,0,0,0,0,0,0,88.17,0,STANDBY,OPEN,27.08,false,false,0,0,0,-1.01,0,0,0,,0,,NORMAL,0
309891,2025-06-03T17:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.34202,0.939693,0.974928,-0.222521,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.23,false,false,0,0,0,0.46,0,0,0,,0,,NORMAL,0
309898,2025-06-03T17:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.321439,0.94693,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.19,false,false,0,0,0,-0.97,0,0,0,,0,,NORMAL,0
309905,2025-06-03T17:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.300706,0.953717,0.974928,-0.222521,0,0,0,0,0,0,87.89,0,STANDBY,OPEN,27.8,false,false,0,0,0,-0.21,0,0,0,,0,,NORMAL,0
309912,2025-06-03T17:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.279829,0.96005,0.974928,-0.222521,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,28.95,false,false,0,0,0,1.52,0,0,0,,0,,NORMAL,0
309919,2025-06-03T17:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.258819,0.965926,0.974928,-0.222521,0,0,0,0,0,0,88.08,0,STANDBY,OPEN,28.36,false,false,0,0,0,0.87,0,0,0,,0,,NORMAL,0
309926,2025-06-03T17:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.237686,0.971342,0.974928,-0.222521,0,0,0,0,0,0,87.95,0,STANDBY,OPEN,27.72,false,false,0,0,0,0.43,0,0,0,,0,,NORMAL,0
309933,2025-06-03T17:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.21644,0.976296,0.974928,-0.222521,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,28.11,false,false,0,0,0,-0.44,0,0,0,,0,,NORMAL,0
309940,2025-06-03T17:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.19509,0.980785,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,27.65,false,false,0,0,0,-0.86,0,0,0,,0,,NORMAL,0
309947,2025-06-03T17:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.173648,0.984808,0.974928,-0.222521,0,0,0,0,0,0,88.02,0,STANDBY,OPEN,27.9,false,false,0,0,0,-1.01,0,0,0,,0,,NORMAL,0
309954,2025-06-03T17:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.152123,0.988362,0.974928,-0.222521,0,0,0,0,0,0,87.94,0,STANDBY,OPEN,28.91,false,false,0,0,0,1.79,0,0,0,,0,,NORMAL,0
309961,2025-06-03T18:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.130526,0.991445,0.974928,-0.222521,0,0,0,0,0,0,88.04,0,STANDBY,OPEN,27.65,false,false,0,0,0,-0.47,0,0,0,,0,,NORMAL,0
309968,2025-06-03T18:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.108867,0.994056,0.974928,-0.222521,0,0,0,0,0,0,88.14,0,STANDBY,OPEN,28.56,false,false,0,0,0,1.48,0,0,0,,0,,NORMAL,0
309975,2025-06-03T18:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.087156,0.996195,0.974928,-0.222521,0,0,0,0,0,0,88.05,0,STANDBY,OPEN,28.43,false,false,0,0,0,0.2,0,0,0,,0,,NORMAL,0
309982,2025-06-03T18:15:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.065403,0.997859,0.974928,-0.222521,0,0,0,0,0,0,87.88,0,STANDBY,OPEN,28.04,false,false,0,0,0,0.85,0,0,0,,0,,NORMAL,0
309989,2025-06-03T18:20:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.043619,0.999048,0.974928,-0.222521,0,0,0,0,0,0,87.91,0,STANDBY,OPEN,26.55,false,false,0,0,0,-1.25,0,0,0,,0,,NORMAL,0
309996,2025-06-03T18:25:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,-0.021815,0.999762,0.974928,-0.222521,0,0,0,0,0,0,87.99,0,STANDBY,OPEN,27.45,false,false,0,0,0,-1.5,0,0,0,,0,,NORMAL,0
310003,2025-06-03T18:30:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0,1,0.433884,-0.900969,0,0,0,0,0,0,87.93,0,STANDBY,OPEN,27.95,false,false,0,0,0,-0.41,0,0,0,,0,,NORMAL,0
310010,2025-06-03T18:35:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.021815,0.999762,0.433884,-0.900969,0,0,0,0,0,0,87.96,0,STANDBY,OPEN,28.3,false,false,0,0,0,0.58,0,0,0,,0,,NORMAL,0
310017,2025-06-03T18:40:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.043619,0.999048,0.433884,-0.900969,0,0,0,0,0,0,87.97,0,STANDBY,OPEN,28.45,false,false,0,0,0,0.34,0,0,0,,0,,NORMAL,0
310024,2025-06-03T18:45:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.065403,0.997859,0.433884,-0.900969,0,0,0,0,0,0,88.14,0,STANDBY,OPEN,27.65,false,false,0,0,0,0,0,0,0,,0,,NORMAL,0
310031,2025-06-03T18:50:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.087156,0.996195,0.433884,-0.900969,0,0,0,0,0,0,88.07,0,STANDBY,OPEN,26.95,false,false,0,0,0,-0.95,0,0,0,,0,,NORMAL,0
310038,2025-06-03T18:55:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.108867,0.994056,0.433884,-0.900969,0,0,0,0,0,0,88.03,0,STANDBY,OPEN,28.35,false,false,0,0,0,-0.56,0,0,0,,0,,NORMAL,0
310045,2025-06-03T19:00:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.130526,0.991445,0.433884,-0.900969,0,0,0,0,0,0,88.09,0,STANDBY,OPEN,28.33,false,false,0,0,0,0.68,0,0,0,,0,,NORMAL,0
310052,2025-06-03T19:05:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.152123,0.988362,0.433884,-0.900969,0,0,0,0,0,0,87.85,0,STANDBY,OPEN,26.97,false,false,0,0,0,-1.59,0,0,0,,0,,NORMAL,0
310059,2025-06-03T19:10:00Z,E01-GELA,GENERATOR-01,GENERATOR,Generator Room,TEST,STANDBY,0.173648,0.984808,0.433884,-0.900969,0,0,0,0,0,0,88,0,STANDBY,OPEN,28.51,false,false,0,0,0,0.08,0,0,0,,0,,NORMAL,0
