record_id,timestamp_utc,site_id,equipment_id,equipment_type,location,data_split,operating_state,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,voltage_R,voltage_Y,voltage_B,current_R,current_Y,current_B,main_breaker_status,room_temperature_c,intruder_alarm,fire_alarm,phase_voltage_imbalance_v,phase_current_imbalance_pct,voltage_deviation_pct,temperature_change_c_per_hour,target_failure_within_15_min,target_failure_within_60_min,target_failure_within_6_hours,target_time_to_failure_min,target_fault_active,target_failure_type,target_risk_level,target_maintenance_required
351662,2025-06-24T10:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.854912,-0.518773,0.974928,-0.222521,231.57,231.37,230.39,74.71,75.82,72.78,CLOSED,31.23,false,false,1.18,4.08,0.48,0.45,0,0,0,,0,,NORMAL,0
351669,2025-06-24T10:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.866025,-0.5,0.974928,-0.222521,228.16,230.24,229.15,70.8,71.78,75.47,CLOSED,30.7,false,false,2.08,6.42,0.36,0.54,0,0,0,,0,,NORMAL,0
351676,2025-06-24T10:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.876727,-0.480989,0.974928,-0.222521,229.94,230.39,229.47,73.88,73.41,72.95,CLOSED,30.35,false,false,0.92,1.27,0.03,0.7,0,0,0,,0,,NORMAL,0
351683,2025-06-24T10:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.887011,-0.461749,0.974928,-0.222521,229.41,229.66,229.11,69.92,71.21,72.36,CLOSED,31.2,false,false,0.56,3.43,0.26,0.54,0,0,0,,0,,NORMAL,0
351690,2025-06-24T10:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.896873,-0.442289,0.974928,-0.222521,230.04,229.32,229.85,73.44,71.94,73.47,CLOSED,30.42,false,false,0.72,2.1,0.12,-0.3,0,0,0,,0,,NORMAL,0
351697,2025-06-24T10:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.906308,-0.422618,0.974928,-0.222521,232.39,229.27,231.56,73.35,73.62,69.29,CLOSED,30.67,false,false,3.12,6.01,0.47,-0.4,0,0,0,,0,,NORMAL,0
351704,2025-06-24T10:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.915311,-0.402747,0.974928,-0.222521,229.7,229.81,229.84,75.41,72.04,73.19,CLOSED,30.98,false,false,0.13,4.58,0.1,0.23,0,0,0,,0,,NORMAL,0
351711,2025-06-24T11:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.92388,-0.382683,0.974928,-0.222521,230.09,228.74,229.26,71.17,72.72,70.47,CLOSED,29.87,false,false,1.35,3.15,0.28,-0.59,0,0,0,,0,,NORMAL,0
351718,2025-06-24T11:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.932008,-0.362438,0.974928,-0.222521,229.26,229.48,228.44,70.38,70.46,67.99,CLOSED,29.56,false,false,1.03,3.54,0.41,-1.66,0,0,0,,0,,NORMAL,0
351725,2025-06-24T11:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.939693,-0.34202,0.974928,-0.222521,229.17,228.8,230.55,71.6,68.81,70.77,CLOSED,30.78,false,false,1.76,3.96,0.21,0.43,0,0,0,,0,,NORMAL,0
351732,2025-06-24T11:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.94693,-0.321439,0.974928,-0.222521,228.62,228.23,229.57,70.78,71.97,69.2,CLOSED,29.96,false,false,1.34,3.91,0.52,-0.62,0,0,0,,0,,NORMAL,0
351739,2025-06-24T11:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.953717,-0.300706,0.974928,-0.222521,231.62,231.18,230.2,70.43,67.4,69.76,CLOSED,31.37,false,false,1.42,4.38,0.44,1.31,0,0,0,,0,,NORMAL,0
351746,2025-06-24T11:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.96005,-0.279829,0.974928,-0.222521,230.73,229.75,230.53,67.14,68.94,69.12,CLOSED,30.24,false,false,0.98,2.9,0.15,-0.99,0,0,0,,0,,NORMAL,0
351753,2025-06-24T11:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.965926,-0.258819,0.974928,-0.222521,228.92,229.49,229.05,68.73,67.16,69.61,CLOSED,30.73,false,false,0.57,3.58,0.37,0.03,0,0,0,,0,,NORMAL,0
351760,2025-06-24T11:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.971342,-0.237686,0.974928,-0.222521,230.05,229.35,229.44,65.1,67.26,67.93,CLOSED,30.55,false,false,0.7,4.25,0.17,0.2,0,0,0,,0,,NORMAL,0
351767,2025-06-24T11:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.976296,-0.21644,0.974928,-0.222521,229.76,229.13,231.87,67.64,68.81,68.22,CLOSED,30.48,false,false,2.73,1.73,0.11,-0.72,0,0,0,,0,,NORMAL,0
351774,2025-06-24T11:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.980785,-0.19509,0.974928,-0.222521,229.56,228.46,229.27,65.13,65.84,67.91,CLOSED,30.34,false,false,1.1,4.2,0.39,-0.08,0,0,0,,0,,NORMAL,0
351781,2025-06-24T11:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.984808,-0.173648,0.974928,-0.222521,228.1,229.39,230.77,66.67,65.23,66.14,CLOSED,30.66,false,false,2.66,2.18,0.25,-0.01,0,0,0,,0,,NORMAL,0
351788,2025-06-24T11:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.988362,-0.152123,0.974928,-0.222521,229.76,228.55,229.12,64.74,68.22,65.99,CLOSED,30.37,false,false,1.21,5.24,0.37,-0.61,0,0,0,,0,,NORMAL,0
351795,2025-06-24T12:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.991445,-0.130526,0.974928,-0.222521,229.25,227.39,228.79,63.88,65.03,67,CLOSED,29.73,false,false,1.86,4.78,0.66,-0.14,0,0,0,,0,,NORMAL,0
351802,2025-06-24T12:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.994056,-0.108867,0.974928,-0.222521,229,228.55,230.65,65.52,64.73,67.39,CLOSED,29.89,false,false,2.1,4.03,0.26,0.33,0,0,0,,0,,NORMAL,0
351809,2025-06-24T12:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.996195,-0.087156,0.974928,-0.222521,228.71,229.02,229.2,62.73,63.93,64.63,CLOSED,29.5,false,false,0.48,2.98,0.45,-1.28,0,0,0,,0,,NORMAL,0
351816,2025-06-24T12:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.997859,-0.065403,0.974928,-0.222521,229.58,231.35,229.08,64.65,64.61,64.44,CLOSED,30.33,false,false,2.27,0.31,0,0.37,0,0,0,,0,,NORMAL,0
351823,2025-06-24T12:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.999048,-0.043619,0.974928,-0.222521,229.57,230.86,229.4,63.97,65.19,63.95,CLOSED,30.27,false,false,1.46,1.93,0.02,-1.1,0,0,0,,0,,NORMAL,0
351830,2025-06-24T12:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.999762,-0.021815,0.974928,-0.222521,228.22,229.91,229.71,62.26,61.43,61.99,CLOSED,30.38,false,false,1.69,1.34,0.31,0.14,0,0,0,,0,,NORMAL,0
351837,2025-06-24T12:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-1,0,0.974928,-0.222521,228.77,229.12,227.84,61.91,60.74,63.07,CLOSED,31.14,false,false,1.28,3.77,0.62,0.41,0,0,0,,0,,NORMAL,0
351844,2025-06-24T12:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.999762,0.021815,0.974928,-0.222521,228.35,228.63,228.95,62.4,60.82,61.2,CLOSED,30.83,false,false,0.6,2.57,0.59,0.28,0,0,0,,0,,NORMAL,0
351851,2025-06-24T12:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.999048,0.043619,0.974928,-0.222521,231.27,230.23,228.66,63.55,61.93,62.53,CLOSED,29.59,false,false,2.61,2.6,0.02,-0.89,0,0,0,,0,,NORMAL,0
351858,2025-06-24T12:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.997859,0.065403,0.974928,-0.222521,229.06,228.94,229.49,59.83,62.12,63.41,CLOSED,30.43,false,false,0.54,5.8,0.36,0.09,0,0,0,,0,,NORMAL,0
351865,2025-06-24T12:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.996195,0.087156,0.974928,-0.222521,230.15,229.06,229.61,61.99,61.44,60.45,CLOSED,30.38,false,false,1.09,2.52,0.17,-0.28,0,0,0,,0,,NORMAL,0
351872,2025-06-24T12:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.994056,0.108867,0.974928,-0.222521,229.75,228.35,229.52,62.1,60.98,62.32,CLOSED,29.33,false,false,1.4,2.16,0.34,-1.04,0,0,0,,0,,NORMAL,0
351879,2025-06-24T13:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.991445,0.130526,0.974928,-0.222521,229.46,229.76,228.59,62.18,61.08,61.84,CLOSED,29.87,false,false,1.18,1.79,0.32,0.14,0,0,0,,0,,NORMAL,0
351886,2025-06-24T13:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.988362,0.152123,0.974928,-0.222521,230.49,228.59,229.13,62.68,64.15,62.82,CLOSED,29.82,false,false,1.91,2.33,0.26,-0.07,0,0,0,,0,,NORMAL,0
351893,2025-06-24T13:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.984808,0.173648,0.974928,-0.222521,229.68,229.36,230.52,62.97,61.38,60.31,CLOSED,31.34,false,false,1.16,4.33,0.06,1.84,0,0,0,,0,,NORMAL,0
351900,2025-06-24T13:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.980785,0.19509,0.974928,-0.222521,229.5,229.79,229.14,60.17,61.59,61.84,CLOSED,30.26,false,false,0.65,2.73,0.23,-0.07,0,0,0,,0,,NORMAL,0
351907,2025-06-24T13:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.976296,0.21644,0.974928,-0.222521,227.85,227.94,229.3,61.46,61.36,62.01,CLOSED,29.95,false,false,1.44,1.05,0.71,-0.32,0,0,0,,0,,NORMAL,0
351914,2025-06-24T13:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.971342,0.237686,0.974928,-0.222521,229.79,229.71,229,63.31,63.14,59.85,CLOSED,30.02,false,false,0.79,5.58,0.22,-0.36,0,0,0,,0,,NORMAL,0
351921,2025-06-24T13:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.965926,0.258819,0.974928,-0.222521,230.6,230.39,229.82,62.22,62.18,62.61,CLOSED,30.34,false,false,0.79,0.69,0.12,-0.8,0,0,0,,0,,NORMAL,0
351928,2025-06-24T13:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.96005,0.279829,0.974928,-0.222521,227.68,226.18,227.74,63.75,62.53,61.03,CLOSED,30.47,false,false,1.56,4.35,1.22,-0.36,0,0,0,,0,,NORMAL,0
351935,2025-06-24T13:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.953717,0.300706,0.974928,-0.222521,227.87,228.65,227.5,63.41,63.43,60.3,CLOSED,29.2,false,false,1.15,5,0.87,-0.39,0,0,0,,0,,NORMAL,0
351942,2025-06-24T13:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.94693,0.321439,0.974928,-0.222521,228.92,228.58,228.92,61.19,62.65,62.41,CLOSED,29.84,false,false,0.34,2.35,0.52,-0.59,0,0,0,,0,,NORMAL,0
351949,2025-06-24T13:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.939693,0.34202,0.974928,-0.222521,226.91,228.79,228.82,63.43,64.84,63.94,CLOSED,30.07,false,false,1.9,2.2,0.79,-0.31,0,0,0,,0,,NORMAL,0
351956,2025-06-24T13:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.932008,0.362438,0.974928,-0.222521,228.48,228.63,227.54,61.53,62.03,60.54,CLOSED,30.56,false,false,1.09,2.43,0.78,1.23,0,0,0,,0,,NORMAL,0
351963,2025-06-24T14:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.92388,0.382683,0.974928,-0.222521,228.25,228.37,227.94,61.87,60.95,60.21,CLOSED,29.85,false,false,0.43,2.73,0.79,-0.02,0,0,0,,0,,NORMAL,0
351970,2025-06-24T14:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.915311,0.402747,0.974928,-0.222521,229.84,229.8,228.72,63.67,61.14,62.2,CLOSED,29.19,false,false,1.12,4.06,0.24,-0.63,0,0,0,,0,,NORMAL,0
351977,2025-06-24T14:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.906308,0.422618,0.974928,-0.222521,228.59,228.76,229.08,60.31,64.19,62.18,CLOSED,30.5,false,false,0.48,6.24,0.52,-0.84,0,0,0,,0,,NORMAL,0
351984,2025-06-24T14:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.896873,0.442289,0.974928,-0.222521,228.12,228.9,228.9,64.56,61.91,62.89,CLOSED,30.24,false,false,0.79,4.21,0.59,-0.02,0,0,0,,0,,NORMAL,0
351991,2025-06-24T14:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.887011,0.461749,0.974928,-0.222521,228.53,229.13,228.34,61.23,61.32,64.59,CLOSED,29.74,false,false,0.79,5.38,0.58,-0.21,0,0,0,,0,,NORMAL,0
351998,2025-06-24T14:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.876727,0.480989,0.974928,-0.222521,229.15,227.88,228.54,61.98,62.05,63.24,CLOSED,30.41,false,false,1.27,2.02,0.64,0.39,0,0,0,,0,,NORMAL,0
352005,2025-06-24T14:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.866025,0.5,0.974928,-0.222521,227.8,228.75,229.81,60.12,62.2,62.2,CLOSED,30.94,false,false,2.01,3.39,0.53,0.6,0,0,0,,0,,NORMAL,0
352012,2025-06-24T14:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.854912,0.518773,0.974928,-0.222521,229.15,229.9,230.13,62.31,59.9,61.56,CLOSED,29.3,false,false,0.97,3.93,0.12,-1.17,0,0,0,,0,,NORMAL,0
352019,2025-06-24T14:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.843391,0.5373,0.974928,-0.222521,228.25,229.72,228.6,61.33,60.4,60.78,CLOSED,30.35,false,false,1.46,1.53,0.5,1.15,0,0,0,,0,,NORMAL,0
352026,2025-06-24T14:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.83147,0.55557,0.974928,-0.222521,230.03,228.46,230.39,63.12,62.9,62.87,CLOSED,30.37,false,false,1.94,0.38,0.16,0.53,0,0,0,,0,,NORMAL,0
352033,2025-06-24T14:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.819152,0.573576,0.974928,-0.222521,229.2,229.75,228.26,61.52,63.58,60.38,CLOSED,29.37,false,false,1.49,5.17,0.41,-0.7,0,0,0,,0,,NORMAL,0
352040,2025-06-24T14:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.806445,0.59131,0.974928,-0.222521,228.35,228.41,230,61.6,58.4,62.06,CLOSED,30.35,false,false,1.65,6.04,0.47,-0.21,0,0,0,,0,,NORMAL,0
352047,2025-06-24T15:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.793353,0.608761,0.974928,-0.222521,228.87,228.27,229.14,61.09,62.18,61.29,CLOSED,30.46,false,false,0.87,1.78,0.54,0.61,0,0,0,,0,,NORMAL,0
352054,2025-06-24T15:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.779884,0.625923,0.974928,-0.222521,229.99,228.63,228.52,63.74,61.65,64.17,CLOSED,30.15,false,false,1.47,4,0.42,0.96,0,0,0,,0,,NORMAL,0
352061,2025-06-24T15:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.766044,0.642788,0.974928,-0.222521,230.32,230.23,228.44,62.24,59.24,60.81,CLOSED,30.03,false,false,1.87,4.94,0.15,-0.47,0,0,0,,0,,NORMAL,0
352068,2025-06-24T15:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.75184,0.659346,0.974928,-0.222521,228.52,229.45,227.85,62.29,60.72,62.35,CLOSED,30.48,false,false,1.6,2.65,0.61,0.24,0,0,0,,0,,NORMAL,0
352075,2025-06-24T15:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.737277,0.67559,0.974928,-0.222521,229.56,228.1,227.04,59.97,61.82,60.98,CLOSED,30.89,false,false,2.52,3.03,0.77,1.15,0,0,0,,0,,NORMAL,0
352082,2025-06-24T15:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.722364,0.691513,0.974928,-0.222521,228.28,228.44,230.16,60.14,61.86,61.75,CLOSED,30.06,false,false,1.88,2.81,0.45,-0.35,0,0,0,,0,,NORMAL,0
352089,2025-06-24T15:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.707107,0.707107,0.974928,-0.222521,227.88,228.17,227.92,63.79,61.21,62.7,CLOSED,30.24,false,false,0.29,4.13,0.87,-0.7,0,0,0,,0,,NORMAL,0
352096,2025-06-24T15:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.691513,0.722364,0.974928,-0.222521,229.4,228.45,229.91,61.17,61.27,60.97,CLOSED,30.78,false,false,1.46,0.49,0.33,1.48,0,0,0,,0,,NORMAL,0
352103,2025-06-24T15:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.67559,0.737277,0.974928,-0.222521,231.08,230.45,232.05,63.11,63.51,62.46,CLOSED,30.12,false,false,1.6,1.66,0.52,-0.23,0,0,0,,0,,NORMAL,0
352110,2025-06-24T15:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.659346,0.75184,0.974928,-0.222521,227.9,228.41,227.71,60.31,65.34,62.37,CLOSED,30.45,false,false,0.7,8.04,0.87,0.08,0,0,0,,0,,NORMAL,0
352117,2025-06-24T15:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.642788,0.766044,0.974928,-0.222521,228.18,229.17,228.89,62.62,61.57,62.1,CLOSED,30.21,false,false,0.99,1.68,0.55,0.84,0,0,0,,0,,NORMAL,0
352124,2025-06-24T15:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.625923,0.779884,0.974928,-0.222521,228.77,229.12,228.39,62.07,61.66,60.92,CLOSED,30.07,false,false,0.73,1.87,0.54,-0.28,0,0,0,,0,,NORMAL,0
352131,2025-06-24T16:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.608761,0.793353,0.974928,-0.222521,229.6,228.1,228.59,61.77,61.82,60.65,CLOSED,30.47,false,false,1.5,1.91,0.54,0.01,0,0,0,,0,,NORMAL,0
352138,2025-06-24T16:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.59131,0.806445,0.974928,-0.222521,229,231,228.29,60.77,62.22,60.65,CLOSED,29.81,false,false,2.71,2.56,0.25,-0.34,0,0,0,,0,,NORMAL,0
352145,2025-06-24T16:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.573576,0.819152,0.974928,-0.222521,228.68,228.38,228.03,61.66,61.56,63.9,CLOSED,30.54,false,false,0.65,3.75,0.71,0.51,0,0,0,,0,,NORMAL,0
352152,2025-06-24T16:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.55557,0.83147,0.974928,-0.222521,229.82,228.77,229.52,63.41,62.45,60.43,CLOSED,29.82,false,false,1.05,4.8,0.27,-0.66,0,0,0,,0,,NORMAL,0
352159,2025-06-24T16:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.5373,0.843391,0.974928,-0.222521,228.47,229.09,227.54,62.29,62.32,62.19,CLOSED,30.66,false,false,1.55,0.21,0.71,-0.23,0,0,0,,0,,NORMAL,0
352166,2025-06-24T16:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.518773,0.854912,0.974928,-0.222521,227.7,228.45,228.74,60.05,60,61.22,CLOSED,30.42,false,false,1.05,2.02,0.74,0.36,0,0,0,,0,,NORMAL,0
352173,2025-06-24T16:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.5,0.866025,0.974928,-0.222521,229.54,229.18,228.29,60.76,62.81,61.33,CLOSED,30.66,false,false,1.25,3.34,0.43,0.42,0,0,0,,0,,NORMAL,0
352180,2025-06-24T16:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.480989,0.876727,0.974928,-0.222521,228.47,229.45,227.78,62.16,64.02,63.93,CLOSED,30.55,false,false,1.67,2.93,0.62,-0.23,0,0,0,,0,,NORMAL,0
352187,2025-06-24T16:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.461749,0.887011,0.974928,-0.222521,229.12,229.36,229,64.24,61.74,62.69,CLOSED,30.55,false,false,0.36,3.98,0.37,0.43,0,0,0,,0,,NORMAL,0
352194,2025-06-24T16:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.442289,0.896873,0.974928,-0.222521,228.53,227.91,226.24,64.35,61.37,62.83,CLOSED,29.53,false,false,2.28,4.75,1.06,-0.92,0,0,0,,0,,NORMAL,0
352201,2025-06-24T16:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.422618,0.906308,0.974928,-0.222521,227.81,228.97,228.09,61.51,62.93,61.3,CLOSED,29.34,false,false,1.16,2.64,0.74,-0.87,0,0,0,,0,,NORMAL,0
352208,2025-06-24T16:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.402747,0.915311,0.974928,-0.222521,228.47,228.3,229.81,60.58,62.37,62.72,CLOSED,30.87,false,false,1.52,3.46,0.5,0.8,0,0,0,,0,,NORMAL,0
352215,2025-06-24T17:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.382683,0.92388,0.974928,-0.222521,229.52,229.16,230.37,63.17,61.65,61.76,CLOSED,30.02,false,false,1.21,2.44,0.14,-0.45,0,0,0,,0,,NORMAL,0
352222,2025-06-24T17:05:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.362438,0.932008,0.974928,-0.222521,228.22,229.46,228.43,63.84,61.62,63.51,CLOSED,29.18,false,false,1.23,3.52,0.56,-0.63,0,0,0,,0,,NORMAL,0
352229,2025-06-24T17:10:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.34202,0.939693,0.974928,-0.222521,230.21,229.25,229.6,62.75,63.46,60.61,CLOSED,29.27,false,false,0.96,4.58,0.14,-1.27,0,0,0,,0,,NORMAL,0
352236,2025-06-24T17:15:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.321439,0.94693,0.974928,-0.222521,228,229.31,230.2,60.48,61.47,60.9,CLOSED,30.31,false,false,2.21,1.63,0.36,0.49,0,0,0,,0,,NORMAL,0
352243,2025-06-24T17:20:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.300706,0.953717,0.974928,-0.222521,227.26,226.84,227.79,61.75,62.22,62.44,CLOSED,30.61,false,false,0.95,1.12,1.17,-0.05,0,0,0,,0,,NORMAL,0
352250,2025-06-24T17:25:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.279829,0.96005,0.974928,-0.222521,228.81,226.88,228.4,63.01,62.72,61.3,CLOSED,31.01,false,false,1.93,2.73,0.86,0.59,0,0,0,,0,,NORMAL,0
352257,2025-06-24T17:30:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.258819,0.965926,0.974928,-0.222521,226.81,228.3,228.38,60.84,62.22,60.34,CLOSED,28.61,false,false,1.57,3.08,0.94,-2.05,0,0,0,,0,,NORMAL,0
352264,2025-06-24T17:35:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.237686,0.971342,0.974928,-0.222521,228.1,227.71,228.33,62.04,62.51,62.19,CLOSED,31.03,false,false,0.61,0.77,0.85,0.48,0,0,0,,0,,NORMAL,0
352271,2025-06-24T17:40:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.21644,0.976296,0.974928,-0.222521,228.57,228.02,228.63,61.96,63.35,60.75,CLOSED,29.66,false,false,0.61,4.18,0.69,-0.89,0,0,0,,0,,NORMAL,0
352278,2025-06-24T17:45:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.19509,0.980785,0.974928,-0.222521,228.65,230.25,228.69,61.03,64.85,61.32,CLOSED,30.38,false,false,1.6,6.11,0.35,0.85,0,0,0,,0,,NORMAL,0
352285,2025-06-24T17:50:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.173648,0.984808,0.974928,-0.222521,228.71,227.08,227.93,62.41,60.55,61.59,CLOSED,30.55,false,false,1.63,3.03,0.91,1.21,0,0,0,,0,,NORMAL,0
352292,2025-06-24T17:55:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.152123,0.988362,0.974928,-0.222521,228.14,228.43,227.39,61.73,61.74,60.57,CLOSED,30.22,false,false,1.04,1.9,0.88,-0.65,0,0,0,,0,,NORMAL,0
352299,2025-06-24T18:00:00Z,E01-GELA,MDP-01,MDP,Main Power Room,TEST,ENERGIZED,-0.130526,0.991445,0.974928,-0.222521,228.11,227.99,228.05,59.75,60.74,62.83,CLOSED,30.15,false,false,0.13,5.04,0.85,0.13,0,0,0,,0,,NORMAL,0
